=== lm_v3_chunked (2-block, chunked sampling from full optim.rail) ===
corpus chars=10901  vocab size=94
corpus encoded to arr (10901 ids)
seq_len=512  max offset=10388
[tgl_init] dylib=$HOME/projects/rail/tools/metal/libtensor_gpu.dylib src_path=$HOME/projects/rail/tools/metal/tensor_gpu.metal
[tgl_init] OK — 38 functions
initial loss (on one sampled chunk)=8.62960223571262  uniform=4.54329478227
training 10000 steps...
step 9362  lr=0.000204247504006559  loss=2.77286167901084
step 9363  lr=0.000203609911455626  loss=1.667613020124
step 9364  lr=0.000202973305400904  loss=2.4616462047281
step 9365  lr=0.000202337685906504  loss=1.79816341965207
step 9366  lr=0.000201703053036431  loss=2.61300826531479
step 9367  lr=0.000201069406854592  loss=2.76448703126663
step 9368  lr=0.000200436747424795  loss=1.92486323579598
step 9369  lr=0.000199805074810751  loss=2.80343437379501
step 9370  lr=0.000199174389076066  loss=1.79163788216846
step 9371  lr=0.000198544690284254  loss=2.85714080432716
step 9372  lr=0.000197915978498721  loss=1.63547856881845
step 9373  lr=0.000197288253782782  loss=2.5003729257929
step 9374  lr=0.000196661516199648  loss=1.79873037481595
step 9375  lr=0.00019603576581243  loss=1.6521477151457
step 9376  lr=0.000195411002684143  loss=1.68352647584547
step 9377  lr=0.0001947872268777  loss=1.79634866190816
step 9378  lr=0.000194164438455914  loss=2.70785599726249
step 9379  lr=0.000193542637481501  loss=2.61315374197902
step 9380  lr=0.000192921824017076  loss=1.63969937871869
step 9381  lr=0.000192301998125155  loss=2.59829842929593
step 9382  lr=0.000191683159868156  loss=1.73402835726231
step 9383  lr=0.000191065309308393  loss=2.57411479981464
step 9384  lr=0.000190448446508085  loss=1.80373118130941
step 9385  lr=0.00018983257152935  loss=2.03547226702797
step 9386  lr=0.000189217684434205  loss=2.82891059421917
step 9387  lr=0.000188603785284575  loss=2.56030740908731
step 9388  lr=0.000187990874142272  loss=2.70524492537286
step 9389  lr=0.00018737895106902  loss=2.86954390439266
step 9390  lr=0.00018676801612644  loss=1.97488788319842
step 9391  lr=0.000186158069376051  loss=2.41527903838271
step 9392  lr=0.000185549110879276  loss=2.3566359231771
step 9393  lr=0.000184941140697439  loss=1.89222259963027
step 9394  lr=0.000184334158891758  loss=2.63499813175701
step 9395  lr=0.000183728165523361  loss=2.01765876058394
step 9396  lr=0.000183123160653268  loss=1.72562429495594
step 9397  lr=0.000182519144342403  loss=2.61148835049432
step 9398  lr=0.000181916116651594  loss=1.96747712393911
step 9399  lr=0.000181314077641561  loss=1.88934284879503
step 9400  lr=0.000180713027372933  loss=2.49575605081694
step 9401  lr=0.000180112965906235  loss=1.59286521126913
step 9402  lr=0.00017951389330189  loss=1.87991783469408
step 9403  lr=0.00017891580962023  loss=1.73526643475043
step 9404  lr=0.000178318714921479  loss=1.86046103013178
step 9405  lr=0.000177722609265764  loss=2.71124596225317
step 9406  lr=0.000177127492713114  loss=1.96998700195415
step 9407  lr=0.000176533365323456  loss=2.32385399941374
step 9408  lr=0.000175940227156619  loss=1.80066907919788
step 9409  lr=0.000175348078272334  loss=2.23990589736508
step 9410  lr=0.000174756918730227  loss=1.81343862375455
step 9411  lr=0.00017416674858983  loss=1.63516282123643
step 9412  lr=0.000173577567910573  loss=2.64557601515738
step 9413  lr=0.000172989376751784  loss=2.5676262689755
step 9414  lr=0.000172402175172699  loss=2.41126987116855
step 9415  lr=0.000171815963232445  loss=2.78425840769966
step 9416  lr=0.000171230740990054  loss=2.32241773982393
step 9417  lr=0.000170646508504458  loss=1.76529875753895
step 9418  lr=0.00017006326583449  loss=1.83644250567738
step 9419  lr=0.000169481013038882  loss=1.24067487418543
step 9420  lr=0.000168899750176269  loss=2.07066356199387
step 9421  lr=0.000168319477305179  loss=1.82826710822169
step 9422  lr=0.000167740194484051  loss=1.92649041748035
step 9423  lr=0.000167161901771216  loss=1.63613543094042
step 9424  lr=0.000166584599224907  loss=2.86392563657933
step 9425  lr=0.000166008286903261  loss=2.40115716529344
step 9426  lr=0.000165432964864312  loss=2.41247338323577
step 9427  lr=0.000164858633165993  loss=1.79073837106254
step 9428  lr=0.000164285291866142  loss=1.66562858509548
step 9429  lr=0.000163712941022491  loss=1.57228874724472
step 9430  lr=0.000163141580692679  loss=1.83739981312713
step 9431  lr=0.00016257121093424  loss=1.77710346068764
step 9432  lr=0.000162001831804612  loss=2.64773283530628
step 9433  lr=0.00016143344336113  loss=1.66642809222257
step 9434  lr=0.00016086604566103  loss=2.73622165109859
step 9435  lr=0.000160299638761451  loss=2.60571371852178
step 9436  lr=0.00015973422271943  loss=1.64702124001071
step 9437  lr=0.000159169797591903  loss=2.61497017523258
step 9438  lr=0.000158606363435707  loss=2.4253166697869
step 9439  lr=0.000158043920307581  loss=1.74922815174582
step 9440  lr=0.000157482468264163  loss=1.86820402000076
step 9441  lr=0.000156922007361991  loss=2.42251066394126
step 9442  lr=0.000156362537657505  loss=1.5801075022419
step 9443  lr=0.000155804059207041  loss=2.4383825032315
step 9444  lr=0.000155246572066839  loss=1.73677002135881
step 9445  lr=0.000154690076293038  loss=2.36445852036343
step 9446  lr=0.000154134571941678  loss=2.55997814507572
step 9447  lr=0.000153580059068695  loss=2.43467125729848
step 9448  lr=0.000153026537729931  loss=1.78237143349102
step 9449  lr=0.000152474007981126  loss=2.58956337693749
step 9450  lr=0.00015192246987792  loss=1.74819465891477
step 9451  lr=0.00015137192347585  loss=2.22087807190636
step 9452  lr=0.000150822368830359  loss=2.85868495365657
step 9453  lr=0.000150273805996786  loss=1.64044622515398
step 9454  lr=0.00014972623503037  loss=1.6816954069881
step 9455  lr=0.000149179655986254  loss=2.54059689717145
step 9456  lr=0.000148634068919475  loss=2.83394694827843
step 9457  lr=0.000148089473884978  loss=2.60652353960787
step 9458  lr=0.000147545870937601  loss=1.23992510312173
step 9459  lr=0.000147003260132084  loss=1.74656997624091
step 9460  lr=0.00014646164152307  loss=2.625955342356
step 9461  lr=0.000145921015165099  loss=2.20190767868989
step 9462  lr=0.000145381381112613  loss=1.67801966005245
step 9463  lr=0.00014484273941995  loss=2.52578626782574
step 9464  lr=0.000144305090141356  loss=1.76810202458703
step 9465  lr=0.000143768433330967  loss=2.61596897952337
step 9466  lr=0.00014323276904283  loss=2.00033675802738
step 9467  lr=0.000142698097330881  loss=1.42781150258548
step 9468  lr=0.000142164418248966  loss=2.02374280832652
step 9469  lr=0.000141631731850823  loss=2.8480353139895
step 9470  lr=0.000141100038190095  loss=2.57851203872455
step 9471  lr=0.000140569337320324  loss=2.63269313791853
step 9472  lr=0.000140039629294951  loss=2.57958321204812
step 9473  lr=0.000139510914167317  loss=1.71817973558365
step 9474  lr=0.000138983191990665  loss=2.47392426783236
step 9475  lr=0.000138456462818135  loss=2.18910894986526
step 9476  lr=0.000137930726702769  loss=1.76870431857942
step 9477  lr=0.000137405983697509  loss=2.85779650785245
step 9478  lr=0.000136882233855197  loss=1.67275898557535
step 9479  lr=0.000136359477228574  loss=2.51935237454397
step 9480  lr=0.000135837713870283  loss=1.56298396244615
step 9481  lr=0.000135316943832862  loss=2.02721543954878
step 9482  lr=0.000134797167168756  loss=1.80136946344833
step 9483  lr=0.000134278383930306  loss=1.8321776366487
step 9484  lr=0.000133760594169752  loss=2.45260403043928
step 9485  lr=0.000133243797939236  loss=2.72602200920925
step 9486  lr=0.0001327279952908  loss=2.32258494272859
step 9487  lr=0.000132213186276385  loss=1.63916878257862
step 9488  lr=0.000131699370947833  loss=2.33826053763831
step 9489  lr=0.000131186549356883  loss=1.73332270521949
step 9490  lr=0.000130674721555177  loss=2.90846694129077
step 9491  lr=0.000130163887594258  loss=2.7159357325091
step 9492  lr=0.000129654047525565  loss=2.50342160626744
step 9493  lr=0.000129145201400439  loss=2.46675905168853
step 9494  lr=0.000128637349270121  loss=2.469040153367
step 9495  lr=0.000128130491185753  loss=1.97091513782759
step 9496  lr=0.000127624627198373  loss=2.89750373014361
step 9497  lr=0.000127119757358923  loss=2.02655807049645
step 9498  lr=0.000126615881718244  loss=2.72629816754683
step 9499  lr=0.000126113000327075  loss=1.79149191956176
step 9500  lr=0.000125611113236057  loss=1.63565031134509
step 9501  lr=0.00012511022049573  loss=1.6499433494603
step 9502  lr=0.000124610322156533  loss=2.82630287583802
step 9503  lr=0.000124111418268806  loss=1.52361554042487
step 9504  lr=0.000123613508882791  loss=1.79864629162964
step 9505  lr=0.000123116594048623  loss=1.87306581790574
step 9506  lr=0.000122620673816345  loss=2.6336612155155
step 9507  lr=0.000122125748235895  loss=2.59736182893166
step 9508  lr=0.000121631817357111  loss=2.50490108378222
step 9509  lr=0.000121138881229733  loss=2.63813185662552
step 9510  lr=0.000120646939903399  loss=2.57934812174129
step 9511  lr=0.000120155993427649  loss=1.99791279830777
step 9512  lr=0.000119666041851919  loss=2.44216450121088
step 9513  lr=0.000119177085225549  loss=2.7258443265116
step 9514  lr=0.000118689123597776  loss=1.23935681580157
step 9515  lr=0.000118202157017738  loss=2.60581679787988
step 9516  lr=0.000117716185534472  loss=1.79047155594635
step 9517  lr=0.000117231209196916  loss=2.49576057848748
step 9518  lr=0.000116747228053907  loss=1.23909346217071
step 9519  lr=0.000116264242154182  loss=2.88966641697452
step 9520  lr=0.000115782251546376  loss=2.45653283029995
step 9521  lr=0.000115301256279028  loss=2.44775649361514
step 9522  lr=0.000114821256400572  loss=1.91299596978051
step 9523  lr=0.000114342251959346  loss=1.84252080024126
step 9524  lr=0.000113864243003584  loss=2.08719406500509
step 9525  lr=0.000113387229581423  loss=1.83238913852141
step 9526  lr=0.000112911211740897  loss=2.68476572025503
step 9527  lr=0.000112436189529942  loss=2.59795513484294
step 9528  lr=0.000111962162996391  loss=2.55614378366344
step 9529  lr=0.000111489132187981  loss=1.97047342105427
step 9530  lr=0.000111017097152344  loss=2.79682761440639
step 9531  lr=0.000110546057937015  loss=1.66956143478617
step 9532  lr=0.000110076014589428  loss=1.70430164157972
step 9533  lr=0.000109606967156914  loss=1.80142553332938
step 9534  lr=0.000109138915686708  loss=2.48416092079305
step 9535  lr=0.000108671860225944  loss=2.44093063784892
step 9536  lr=0.000108205800821652  loss=1.72992765448987
step 9537  lr=0.000107740737520766  loss=2.25438579957391
step 9538  lr=0.000107276670370117  loss=1.68825567184036
step 9539  lr=0.000106813599416437  loss=1.60084801557949
step 9540  lr=0.000106351524706355  loss=2.44313933515678
step 9541  lr=0.000105890446286405  loss=1.70943839624695
step 9542  lr=0.000105430364203016  loss=2.64837160803607
step 9543  lr=0.000104971278502519  loss=2.48332998162981
step 9544  lr=0.000104513189231143  loss=1.74335817166938
step 9545  lr=0.000104056096435019  loss=2.10525469942096
step 9546  lr=0.000103600000160174  loss=1.77761291877604
step 9547  lr=0.00010314490045254  loss=2.16828641298938
step 9548  lr=0.000102690797357942  loss=2.05082396451815
step 9549  lr=0.00010223769092211  loss=1.60996257905919
step 9550  lr=0.000101785581190673  loss=1.7873420371493
step 9551  lr=0.000101334468209155  loss=3.00647808105214
step 9552  lr=0.000100884352022987  loss=1.57449237839169
step 9553  lr=0.000100435232677495  loss=1.69481806958987
step 9554  lr=9.99871102179017e-05  loss=1.96765499000136
step 9555  lr=9.95399846893363e-05  loss=2.63454238668058
step 9556  lr=9.90938561368238e-05  loss=2.0999532206655
step 9557  lr=9.86487246052892e-05  loss=2.46126877624367
step 9558  lr=9.82045901395567e-05  loss=2.09158728314008
step 9559  lr=9.77614527843518e-05  loss=1.74825399539567
step 9560  lr=9.73193125842964e-05  loss=1.68509479809952
step 9561  lr=9.68781695839172e-05  loss=2.60610246111622
step 9562  lr=9.6438023827633e-05  loss=1.58880018049386
step 9563  lr=9.59988753597707e-05  loss=1.76178369664343
step 9564  lr=9.55607242245493e-05  loss=2.61052094586563
step 9565  lr=9.51235704660924e-05  loss=2.93172263340859
step 9566  lr=9.46874141284215e-05  loss=2.37932047124634
step 9567  lr=9.4252255255457e-05  loss=1.75795461463793
step 9568  lr=9.38180938910183e-05  loss=2.09957539014598
step 9569  lr=9.33849300788281e-05  loss=2.26650949474333
step 9570  lr=9.29527638625027e-05  loss=1.71784268797841
step 9571  lr=9.2521595285564e-05  loss=2.80091114913835
step 9572  lr=9.20914243914295e-05  loss=2.50403552293119
step 9573  lr=9.16622512234167e-05  loss=2.78486016454066
step 9574  lr=9.12340758247454e-05  loss=1.77999036790738
step 9575  lr=9.08068982385302e-05  loss=2.53875439897085
step 9576  lr=9.03807185077898e-05  loss=1.23960093821648
step 9577  lr=8.99555366754401e-05  loss=2.71723499453726
step 9578  lr=8.95313527842956e-05  loss=2.93855114275123
step 9579  lr=8.91081668770743e-05  loss=2.82987137800914
step 9580  lr=8.8685978996389e-05  loss=2.35482585963229
step 9581  lr=8.82647891847532e-05  loss=1.80142831605889
step 9582  lr=8.78445974845832e-05  loss=2.28094365844744
step 9583  lr=8.74254039381905e-05  loss=2.58436605652344
step 9584  lr=8.70072085877882e-05  loss=2.62088470287237
step 9585  lr=8.65900114754892e-05  loss=2.09930153625891
step 9586  lr=8.61738126433043e-05  loss=1.73864685757128
step 9587  lr=8.57586121331455e-05  loss=1.7161850363447
step 9588  lr=8.53444099868239e-05  loss=1.72990246707219
step 9589  lr=8.49312062460483e-05  loss=1.91837236616118
step 9590  lr=8.45190009524288e-05  loss=1.33007846643943
step 9591  lr=8.41077941474744e-05  loss=2.58929958970034
step 9592  lr=8.36975858725941e-05  loss=1.71379431869885
step 9593  lr=8.32883761690961e-05  loss=1.67330001686784
step 9594  lr=8.28801650781874e-05  loss=2.37446244649367
step 9595  lr=8.24729526409729e-05  loss=2.33779029151558
step 9596  lr=8.20667388984631e-05  loss=2.43434563220612
step 9597  lr=8.16615238915597e-05  loss=2.0371833412638
step 9598  lr=8.12573076610701e-05  loss=1.30545480381189
step 9599  lr=8.08540902476973e-05  loss=1.57690936685924
step 9600  lr=8.04518716920466e-05  loss=1.83552913756772
step 9601  lr=8.00506520346223e-05  loss=2.2698938700078
step 9602  lr=7.96504313158253e-05  loss=2.44962859336263
step 9603  lr=7.92512095759568e-05  loss=1.69280154661707
step 9604  lr=7.88529868552223e-05  loss=2.81565435826329
step 9605  lr=7.84557631937188e-05  loss=2.0475200987354
step 9606  lr=7.80595386314498e-05  loss=2.39632734960959
step 9607  lr=7.76643132083132e-05  loss=1.87557026350056
step 9608  lr=7.72700869641085e-05  loss=2.41489747017217
step 9609  lr=7.6876859938535e-05  loss=2.49755339281821
step 9610  lr=7.64846321711898e-05  loss=2.44397980650488
step 9611  lr=7.60934037015704e-05  loss=2.47746619227822
step 9612  lr=7.5703174569075e-05  loss=1.74717654026339
step 9613  lr=7.53139448129969e-05  loss=2.59101182462868
step 9614  lr=7.49257144725346e-05  loss=2.48418951520761
step 9615  lr=7.45384835867802e-05  loss=1.88534661215887
step 9616  lr=7.4152252194728e-05  loss=1.76885338612897
step 9617  lr=7.37670203352736e-05  loss=2.89463723282734
step 9618  lr=7.33827880472093e-05  loss=2.24417641918562
step 9619  lr=7.29995553692253e-05  loss=2.34252457589775
step 9620  lr=7.26173223399151e-05  loss=2.65763638373948
step 9621  lr=7.22360889977691e-05  loss=2.13741068548997
step 9622  lr=7.18558553811766e-05  loss=2.62049374551615
step 9623  lr=7.14766215284279e-05  loss=2.70870861720782
step 9624  lr=7.10983874777127e-05  loss=2.7973484985348
step 9625  lr=7.0721153267117e-05  loss=2.34161620299419
step 9626  lr=7.03449189346306e-05  loss=2.56428813292081
step 9627  lr=6.99696845181386e-05  loss=2.28450736729593
step 9628  lr=6.95954500554274e-05  loss=2.6022401064602
step 9629  lr=6.92222155841826e-05  loss=2.86289036498643
step 9630  lr=6.88499811419896e-05  loss=2.73921636257046
step 9631  lr=6.84787467663317e-05  loss=2.65089068850905
step 9632  lr=6.81085124945924e-05  loss=1.96398131035056
step 9633  lr=6.77392783640529e-05  loss=1.86355878173521
step 9634  lr=6.7371044411898e-05  loss=1.77682424076167
step 9635  lr=6.70038106752058e-05  loss=2.40447533719225
step 9636  lr=6.66375771909589e-05  loss=2.69664803744115
step 9637  lr=6.62723439960355e-05  loss=2.69365081545211
step 9638  lr=6.59081111272164e-05  loss=2.49966780655253
step 9639  lr=6.55448786211776e-05  loss=1.821777518729
step 9640  lr=6.51826465144978e-05  loss=1.61573514649134
step 9641  lr=6.48214148436543e-05  loss=2.48126683292972
step 9642  lr=6.44611836450215e-05  loss=2.35411312548119
step 9643  lr=6.4101952954877e-05  loss=2.58407327970658
step 9644  lr=6.37437228093929e-05  loss=2.63930164646496
step 9645  lr=6.33864932446437e-05  loss=2.03133825587201
step 9646  lr=6.30302642966041e-05  loss=2.36585648507573
step 9647  lr=6.26750360011441e-05  loss=1.96382842341825
step 9648  lr=6.23208083940363e-05  loss=2.35020783629701
